index,year,month,hour,txn_type,txn_status,error_code,remitter_bank,beneficiary_bank,payer_handle,payer_app,payee_handle,payee_app,payee_requested_amount,payee_settlement_amount,difference_amount,payer_state,payee_state,cred_type,cred_subtype,time_of_day
51620,2023,2,22,Reversal,Successful,0,Bharatiya Mahila Bank,Baroda Gujarat Gramin Bank,CITIGOLD,CITI Bank (Mobile Banking App),IMOBILE,ICICI iMobile,36652,38421,-1769,Tamil Nadu,West Bengal,Overdraft,Business Overdraft,Night
51625,2019,4,22,Reversal,Successful,0,Paschim Banga Gramin Bank,Karur Vysya Bank,IMOBILE,ICICI iMobile,RBL,BHIM RBL Pay,79198,79198,0,Andhra Pradesh,Rajasthan,Home Loan,Fixed-Rate Mortgage,Night
51661,2023,4,22,Reversal,Successful,0,Union Bank of India,Utkarsh Small Finance Bank,INDIANBANK,BHIM Indian Bank UPI,CITIGOLD,CITI Bank (Mobile Banking App),17330,18166,-836,Bihar,Maharashtra,Home Loan,Adjustable-Rate Mortgage (ARM),Night
51680,2020,2,22,Reversal,Failed,U03,RBL Bank,Allahabad Bank,MAIRTEL,My Airtel -Online recharge; Pay Bill ; Wallet; UPI,YAPL,AmazonPay,68216,68216,0,Rajasthan,Telangana,Credit Card,Secured Credit Card,Night
51681,2020,7,22,Reversal,Refunded,U85,ICICI Bank,Cosmos Co-operative Bank,JSB,JetPay (Janata Sahakari Bank),CITI,CITI Bank (Mobile Banking App),21098,21098,0,Goa,Rajasthan,Home Loan,Adjustable-Rate Mortgage (ARM),Night
51683,2023,2,22,Reversal,Successful,0,Bharatiya Mahila Bank,Baroda Gujarat Gramin Bank,CITIGOLD,CITI Bank (Mobile Banking App),IMOBILE,ICICI iMobile,36652,38421,-1769,Tamil Nadu,West Bengal,Overdraft,Business Overdraft,Night
51688,2019,4,22,Reversal,Successful,0,Paschim Banga Gramin Bank,Karur Vysya Bank,IMOBILE,ICICI iMobile,RBL,BHIM RBL Pay,79198,79198,0,Andhra Pradesh,Rajasthan,Home Loan,Fixed-Rate Mortgage,Night
51716,2023,5,22,Reversal,Successful,0,Saraswat Cooperative Bank,Andhra Bank,APMAHESH,APMAHESH,CITIBANK,CITI Corporate (Merchant Acquiring Bank),54328,54328,0,Jharkhand,Jharkhand,Debit Card,Standard Debit Card,Night
51734,2023,5,22,Reversal,Pending,U80,Indian Overseas Bank,Nainital Bank,OKAXIS,Google Pay,OKSBI,Google Pay,1834,1834,0,Odisha,Andhra Pradesh,Line of Credit,HELOC (Home Equity Line of Credit),Night
51753,2019,4,22,Reversal,Successful,0,Bank of Maharashtra,South Indian Bank,BANDHAN,Bandhan Bank UPI,SPCB,SPCB,78790,78790,0,Kerala,Kerala,Debit Card,Prepaid Debit Card,Night
51776,2023,5,22,Reversal,Successful,0,Saraswat Cooperative Bank,Andhra Bank,APMAHESH,APMAHESH,CITIBANK,CITI Corporate (Merchant Acquiring Bank),54328,56952,-2624,Jharkhand,Jharkhand,Debit Card,Standard Debit Card,Night
51798,2019,4,22,Reversal,Successful,0,Bank of Maharashtra,South Indian Bank,BANDHAN,Bandhan Bank UPI,SPCB,SPCB,78790,78790,0,Kerala,Kerala,Debit Card,Prepaid Debit Card,Night
51802,2023,5,22,Reversal,Pending,U80,Indian Overseas Bank,Nainital Bank,OKAXIS,Google Pay,OKSBI,Google Pay,1834,1920,-86,Odisha,Andhra Pradesh,Line of Credit,HELOC (Home Equity Line of Credit),Night
51817,2023,5,22,Reversal,Successful,0,Saraswat Cooperative Bank,Andhra Bank,APMAHESH,APMAHESH,CITIBANK,CITI Corporate (Merchant Acquiring Bank),54328,56952,-2624,Jharkhand,Jharkhand,Debit Card,Standard Debit Card,Night
51837,2023,5,22,Reversal,Pending,U80,Indian Overseas Bank,Nainital Bank,OKAXIS,Google Pay,OKSBI,Google Pay,1834,1920,-86,Odisha,Andhra Pradesh,Line of Credit,HELOC (Home Equity Line of Credit),Night
51841,2019,4,22,Reversal,Successful,0,Bank of Maharashtra,South Indian Bank,BANDHAN,Bandhan Bank UPI,SPCB,SPCB,78790,78790,0,Kerala,Kerala,Debit Card,Prepaid Debit Card,Night
51861,2020,6,22,Reversal,Successful,0,IDBI Bank,Bank of India,PNB,BHIM PNB(Punjab National Bank),AXISBANK,BHIM Axis Pay UPI App,95694,95694,0,Punjab,Bihar,Personal Loan,Unsecured Personal Loan,Night
51877,2020,10,22,Reversal,Successful,0,Madhya Bihar Gramin Bank,Lakshmi Vilas Bank,PSB,BHIM PSB(Punjab Sind Bank),CENTRALBANK,BHIM Cent UPI(Central Bank of India),86934,86934,0,Bihar,Haryana,Auto Loan,Used Car Loan,Night
51886,2020,11,22,Reversal,Error,U94,Saraswat Cooperative Bank,Ujjivan Small Finance Bank,CORP,BHIM Corp UPI,CUB,City Union Bank UPI,88888,88888,0,Goa,Punjab,Credit Card,Rewards Credit Card,Night
51887,2019,5,22,Reversal,Successful,0,North East Small Finance Bank,Baroda Gujarat Gramin Bank,PAYTM,Paytm UPI App,PAYZAPP,HDFC PayZapp,72958,72958,0,West Bengal,Maharashtra,Auto Loan,Used Car Loan,Night
51911,2020,10,22,Reversal,Successful,0,Madhya Bihar Gramin Bank,Lakshmi Vilas Bank,PSB,BHIM PSB(Punjab Sind Bank),CENTRALBANK,BHIM Cent UPI(Central Bank of India),86934,113014,-26080,Bihar,Haryana,Auto Loan,Used Car Loan,Night
51913,2020,11,22,Reversal,Failed,U94,Saraswat Cooperative Bank,Ujjivan Small Finance Bank,CORP,BHIM Corp UPI,CUB,City Union Bank UPI,88888,115554,-26666,Goa,Punjab,Credit Card,Rewards Credit Card,Night
51914,2019,5,22,Reversal,Successful,0,North East Small Finance Bank,Baroda Gujarat Gramin Bank,PAYTM,Paytm UPI App,PAYZAPP,HDFC PayZapp,72958,72958,0,West Bengal,Maharashtra,Auto Loan,Used Car Loan,Night
51936,2020,6,22,Reversal,Successful,0,IDBI Bank,Bank of India,PNB,BHIM PNB(Punjab National Bank),AXISBANK,BHIM Axis Pay UPI App,95694,95694,0,Punjab,Bihar,Personal Loan,Unsecured Personal Loan,Night
51941,2020,11,22,Reversal,Failed,U94,Saraswat Cooperative Bank,Ujjivan Small Finance Bank,CORP,BHIM Corp UPI,CUB,City Union Bank UPI,88888,115554,-26666,Goa,Punjab,Credit Card,Rewards Credit Card,Night
51942,2019,5,22,Reversal,Successful,0,North East Small Finance Bank,Baroda Gujarat Gramin Bank,PAYTM,Paytm UPI App,PAYZAPP,HDFC PayZapp,72958,72958,0,West Bengal,Maharashtra,Auto Loan,Used Car Loan,Night
51955,2020,10,22,Reversal,Successful,0,Madhya Bihar Gramin Bank,Lakshmi Vilas Bank,PSB,BHIM PSB(Punjab Sind Bank),CENTRALBANK,BHIM Cent UPI(Central Bank of India),86934,113014,-26080,Bihar,Haryana,Auto Loan,Used Car Loan,Night
51986,2020,6,22,Reversal,Successful,0,IDBI Bank,Bank of India,PNB,BHIM PNB(Punjab National Bank),AXISBANK,BHIM Axis Pay UPI App,95694,95694,0,Punjab,Bihar,Personal Loan,Unsecured Personal Loan,Night
51999,2021,11,22,Reversal,Successful,0,Shamrao Vithal Co-operative Bank,Oriental Bank of Commerce,OKICICI,Google Pay,UNIONBANK,BHIM Union Bank UPI App,71036,71036,0,Kerala,Odisha,Credit Card,Balance Transfer Credit Card,Night
52000,2023,11,22,Reversal,Successful,0,Karnataka Bank,Andhra Bank,INDUS,BHIM Indus Pay,BOI,BHIM BOI? UPI,12902,12902,0,Punjab,Uttar Pradesh,Overdraft,Personal Overdraft,Night
52007,2022,4,22,Reversal,Successful,0,Baroda Gujarat Gramin Bank,Indian Bank,UNIONBANK,BHIM Union Bank UPI App,NSDL,NSDL,7030,7030,0,Odisha,Tamil Nadu,Line of Credit,Personal Line of Credit,Night
52022,2023,11,22,Reversal,Successful,0,Karnataka Bank,Andhra Bank,INDUS,BHIM Indus Pay,BOI,BHIM BOI? UPI,12902,17581,-4679,Punjab,Uttar Pradesh,Overdraft,Personal Overdraft,Night
52038,2023,3,22,Reversal,Successful,0,Syndicate Bank,Cosmos Co-operative Bank,COSMOS,COSMOS,SIB,BHIM SIB UPI,49836,49836,0,Haryana,Andhra Pradesh,Personal Loan,Secured Personal Loan,Night
52041,2019,7,22,Reversal,Successful,0,Ujjivan Small Finance Bank,NKGSB Co-operative Bank,WASBI,WhatsApp Pay,POSTBANK,India Post Payments Bank,50276,50276,0,Punjab,Tamil Nadu,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52063,2023,5,22,Reversal,Successful,0,Federal Bank,Utkarsh Small Finance Bank,SIB,BHIM SIB UPI,PAYTM,Paytm UPI App,10350,10350,0,Odisha,Punjab,Debit Card,Prepaid Debit Card,Night
52071,2022,4,22,Reversal,Successful,0,Baroda Gujarat Gramin Bank,Indian Bank,UNIONBANK,BHIM Union Bank UPI App,NSDL,NSDL,7030,7030,0,Odisha,Tamil Nadu,Line of Credit,Personal Line of Credit,Night
52073,2022,4,22,Reversal,Successful,0,Baroda Gujarat Gramin Bank,Indian Bank,UNIONBANK,BHIM Union Bank UPI App,NSDL,NSDL,7030,7030,0,Odisha,Tamil Nadu,Line of Credit,Personal Line of Credit,Night
52082,2023,5,22,Reversal,Successful,0,Federal Bank,Utkarsh Small Finance Bank,SIB,BHIM SIB UPI,PAYTM,Paytm UPI App,10350,10850,-500,Odisha,Punjab,Debit Card,Prepaid Debit Card,Night
52091,2019,7,22,Reversal,Successful,0,Ujjivan Small Finance Bank,NKGSB Co-operative Bank,WASBI,WhatsApp Pay,POSTBANK,India Post Payments Bank,50276,50276,0,Punjab,Tamil Nadu,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52099,2021,11,22,Reversal,Successful,0,Shamrao Vithal Co-operative Bank,Oriental Bank of Commerce,OKICICI,Google Pay,UNIONBANK,BHIM Union Bank UPI App,71036,92346,-21310,Kerala,Odisha,Credit Card,Balance Transfer Credit Card,Night
52136,2023,3,22,Reversal,Successful,0,Syndicate Bank,Cosmos Co-operative Bank,COSMOS,COSMOS,SIB,BHIM SIB UPI,49836,52242,-2406,Haryana,Andhra Pradesh,Personal Loan,Secured Personal Loan,Night
52139,2019,7,22,Reversal,Successful,0,Ujjivan Small Finance Bank,NKGSB Co-operative Bank,WASBI,WhatsApp Pay,POSTBANK,India Post Payments Bank,50276,50276,0,Punjab,Tamil Nadu,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52149,2023,5,22,Reversal,Successful,0,Federal Bank,Utkarsh Small Finance Bank,SIB,BHIM SIB UPI,PAYTM,Paytm UPI App,10350,10850,-500,Odisha,Punjab,Debit Card,Prepaid Debit Card,Night
52155,2023,11,22,Reversal,Successful,0,Karnataka Bank,Andhra Bank,INDUS,BHIM Indus Pay,BOI,BHIM BOI? UPI,12902,17581,-4679,Punjab,Uttar Pradesh,Overdraft,Personal Overdraft,Night
52160,2021,11,22,Reversal,Successful,0,Shamrao Vithal Co-operative Bank,Oriental Bank of Commerce,OKICICI,Google Pay,UNIONBANK,BHIM Union Bank UPI App,71036,92346,-21310,Kerala,Odisha,Credit Card,Balance Transfer Credit Card,Night
52183,2023,3,22,Reversal,Successful,0,Syndicate Bank,Cosmos Co-operative Bank,COSMOS,COSMOS,SIB,BHIM SIB UPI,49836,52242,-2406,Haryana,Andhra Pradesh,Personal Loan,Secured Personal Loan,Night
52210,2019,2,22,Reversal,Successful,0,Nainital Bank,Bandhan Bank,POSTBANK,India Post Payments Bank,YESBANK,BHIM YES Pay,17846,17846,0,Goa,Jharkhand,Personal Loan,Secured Personal Loan,Night
52214,2020,7,22,Reversal,Successful,0,IDFC First Bank,IDBI Bank,JPB,MyJio (Jio Payments Bank),YESBANK,BHIM YES Pay,53432,53432,0,Jharkhand,Bihar,Overdraft,Personal Overdraft,Night
52217,2022,3,22,Reversal,Successful,0,DCB Bank (Development Credit Bank),Shamrao Vithal Co-operative Bank,YESPAY,JusPay Technologies,PSB,BHIM PSB(Punjab Sind Bank),97234,97234,0,Haryana,Goa,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52231,2021,6,22,Reversal,Successful,0,Punjab and Maharashtra Co-operative Bank (PMC),Cosmos Co-operative Bank,ANDB,Bhim Andhra Bank One- UPI App,IPPB,India Post Payments Bank,63362,63362,0,Haryana,Goa,Debit Card,Prepaid Debit Card,Night
52282,2021,6,22,Reversal,Successful,0,Punjab and Maharashtra Co-operative Bank (PMC),Cosmos Co-operative Bank,ANDB,Bhim Andhra Bank One- UPI App,IPPB,India Post Payments Bank,63362,63362,0,Haryana,Goa,Debit Card,Prepaid Debit Card,Night
52285,2019,2,22,Reversal,Successful,0,Nainital Bank,Bandhan Bank,POSTBANK,India Post Payments Bank,YESBANK,BHIM YES Pay,17846,12848,4998,Goa,Jharkhand,Personal Loan,Secured Personal Loan,Night
52293,2020,7,22,Reversal,Successful,0,IDFC First Bank,IDBI Bank,JPB,MyJio (Jio Payments Bank),YESBANK,BHIM YES Pay,53432,53432,0,Jharkhand,Bihar,Overdraft,Personal Overdraft,Night
52296,2022,3,22,Reversal,Successful,0,DCB Bank (Development Credit Bank),Shamrao Vithal Co-operative Bank,YESPAY,JusPay Technologies,PSB,BHIM PSB(Punjab Sind Bank),97234,97234,0,Haryana,Goa,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52335,2022,3,22,Reversal,Successful,0,DCB Bank (Development Credit Bank),Shamrao Vithal Co-operative Bank,YESPAY,JusPay Technologies,PSB,BHIM PSB(Punjab Sind Bank),97234,97234,0,Haryana,Goa,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52339,2020,7,22,Reversal,Successful,0,IDFC First Bank,IDBI Bank,JPB,MyJio (Jio Payments Bank),YESBANK,BHIM YES Pay,53432,53432,0,Jharkhand,Bihar,Overdraft,Personal Overdraft,Night
52346,2019,2,22,Reversal,Successful,0,Nainital Bank,Bandhan Bank,POSTBANK,India Post Payments Bank,YESBANK,BHIM YES Pay,17846,12848,4998,Goa,Jharkhand,Personal Loan,Secured Personal Loan,Night
52349,2021,6,22,Reversal,Successful,0,Punjab and Maharashtra Co-operative Bank (PMC),Cosmos Co-operative Bank,ANDB,Bhim Andhra Bank One- UPI App,IPPB,India Post Payments Bank,63362,63362,0,Haryana,Goa,Debit Card,Prepaid Debit Card,Night
52350,2022,1,22,Reversal,Successful,0,ESAF Small Finance Bank,Andhra Bank,COSMOS,COSMOS,AUBANK,BHIM AUPay(AU Small Finance Bank),15860,15860,0,Bihar,Maharashtra,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52361,2019,2,22,Reversal,Successful,0,Syndicate Bank,Bank of India,UPI,BHIM UPI APP,TIMECOSMOS,TIMECOSMOS,99912,99912,0,Tamil Nadu,Andhra Pradesh,Debit Card,Standard Debit Card,Night
52387,2019,10,22,Reversal,Successful,0,IDFC First Bank,Capital Small Finance Bank,FREECHARGE,Freecharge,JIO,MyJio (Jio Payments Bank),3042,3042,0,Rajasthan,Goa,Line of Credit,Personal Line of Credit,Night
52395,2020,9,22,Reversal,Successful,0,Indian Bank,Madhya Bihar Gramin Bank,IPPB,India Post Payments Bank,SBMBANK,SBMBANK,19366,19366,0,West Bengal,Odisha,Debit Card,Standard Debit Card,Night
52397,2023,6,22,Reversal,Successful,0,Oriental Bank of Commerce,Karnataka Bank,AUBANK,BHIM AUPay(AU Small Finance Bank),DBS,Digibank (DBS),18154,18154,0,Bihar,Bihar,Credit Card,Rewards Credit Card,Night
52405,2020,3,22,Reversal,Successful,0,IndusInd Bank,Axis Bank,AXL,PhonePe,FBL,Cointab,9586,9586,0,Bihar,Haryana,Debit Card,Standard Debit Card,Night
52431,2020,9,22,Reversal,Successful,0,Indian Bank,Madhya Bihar Gramin Bank,IPPB,India Post Payments Bank,SBMBANK,SBMBANK,19366,19366,0,West Bengal,Odisha,Debit Card,Standard Debit Card,Night
52434,2022,1,22,Reversal,Successful,0,ESAF Small Finance Bank,Andhra Bank,COSMOS,COSMOS,AUBANK,BHIM AUPay(AU Small Finance Bank),15860,15860,0,Bihar,Maharashtra,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52446,2019,10,22,Reversal,Successful,0,IDFC First Bank,Capital Small Finance Bank,FREECHARGE,Freecharge,JIO,MyJio (Jio Payments Bank),3042,3954,-912,Rajasthan,Goa,Line of Credit,Personal Line of Credit,Night
52448,2019,2,22,Reversal,Successful,0,Syndicate Bank,Bank of India,UPI,BHIM UPI APP,TIMECOSMOS,TIMECOSMOS,99912,71936,27976,Tamil Nadu,Andhra Pradesh,Debit Card,Standard Debit Card,Night
52453,2023,6,22,Reversal,Successful,0,Oriental Bank of Commerce,Karnataka Bank,AUBANK,BHIM AUPay(AU Small Finance Bank),DBS,Digibank (DBS),18154,19028,-874,Bihar,Bihar,Credit Card,Rewards Credit Card,Night
52459,2020,3,22,Reversal,Successful,0,IndusInd Bank,Axis Bank,AXL,PhonePe,FBL,Cointab,9586,9586,0,Bihar,Haryana,Debit Card,Standard Debit Card,Night
52469,2020,9,22,Reversal,Successful,0,Indian Bank,Madhya Bihar Gramin Bank,IPPB,India Post Payments Bank,SBMBANK,SBMBANK,19366,19366,0,West Bengal,Odisha,Debit Card,Standard Debit Card,Night
52486,2022,1,22,Reversal,Successful,0,ESAF Small Finance Bank,Andhra Bank,COSMOS,COSMOS,AUBANK,BHIM AUPay(AU Small Finance Bank),15860,15860,0,Bihar,Maharashtra,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52498,2019,10,22,Reversal,Successful,0,IDFC First Bank,Capital Small Finance Bank,FREECHARGE,Freecharge,JIO,MyJio (Jio Payments Bank),3042,3954,-912,Rajasthan,Goa,Line of Credit,Personal Line of Credit,Night
52500,2019,2,22,Reversal,Successful,0,Syndicate Bank,Bank of India,UPI,BHIM UPI APP,TIMECOSMOS,TIMECOSMOS,99912,71936,27976,Tamil Nadu,Andhra Pradesh,Debit Card,Standard Debit Card,Night
52505,2023,6,22,Reversal,Successful,0,Oriental Bank of Commerce,Karnataka Bank,AUBANK,BHIM AUPay(AU Small Finance Bank),DBS,Digibank (DBS),18154,19028,-874,Bihar,Bihar,Credit Card,Rewards Credit Card,Night
52516,2020,3,22,Reversal,Successful,0,IndusInd Bank,Axis Bank,AXL,PhonePe,FBL,Cointab,9586,9586,0,Bihar,Haryana,Debit Card,Standard Debit Card,Night
52532,2019,8,22,Reversal,Successful,0,Kotak Mahindra Bank,Bharatiya Mahila Bank,BANDHAN,Bandhan Bank UPI,PAYTM,Paytm UPI App,75914,75914,0,Karnataka,Jammu and Kashmir,Debit Card,Prepaid Debit Card,Night
52541,2021,2,22,Reversal,Successful,0,Paschim Banga Gramin Bank,Jana Small Finance Bank,ANDB,Bhim Andhra Bank One- UPI App,PNB,BHIM PNB(Punjab National Bank),36232,36232,0,Maharashtra,Kerala,Personal Loan,Secured Personal Loan,Night
52561,2019,10,22,Reversal,Successful,0,Andhra Bank,Saraswat Cooperative Bank,SIB,BHIM SIB UPI,COSMOS,COSMOS,23624,23624,0,Tamil Nadu,Andhra Pradesh,Debit Card,Standard Debit Card,Night
52567,2019,8,22,Reversal,Successful,0,Kotak Mahindra Bank,Bharatiya Mahila Bank,BANDHAN,Bandhan Bank UPI,PAYTM,Paytm UPI App,75914,75914,0,Karnataka,Jammu and Kashmir,Debit Card,Prepaid Debit Card,Night
52574,2021,3,22,Reversal,Successful,0,HDFC Bank,Nainital Bank,KAYPAY,BHIM KOTAK Pay,CITIBANK,CITI Corporate (Merchant Acquiring Bank),60562,60562,0,Punjab,Kerala,Debit Card,Standard Debit Card,Night
52591,2021,3,22,Reversal,Successful,0,HDFC Bank,Nainital Bank,KAYPAY,BHIM KOTAK Pay,CITIBANK,CITI Corporate (Merchant Acquiring Bank),60562,60562,0,Punjab,Kerala,Debit Card,Standard Debit Card,Night
52603,2021,2,22,Reversal,Successful,0,Paschim Banga Gramin Bank,Jana Small Finance Bank,ANDB,Bhim Andhra Bank One- UPI App,PNB,BHIM PNB(Punjab National Bank),36232,36232,0,Maharashtra,Kerala,Personal Loan,Secured Personal Loan,Night
52638,2019,10,22,Reversal,Successful,0,Andhra Bank,Saraswat Cooperative Bank,SIB,BHIM SIB UPI,COSMOS,COSMOS,23624,30711,-7087,Tamil Nadu,Andhra Pradesh,Debit Card,Standard Debit Card,Night
52642,2021,3,22,Reversal,Successful,0,HDFC Bank,Nainital Bank,KAYPAY,BHIM KOTAK Pay,CITIBANK,CITI Corporate (Merchant Acquiring Bank),60562,60562,0,Punjab,Kerala,Debit Card,Standard Debit Card,Night
52653,2019,8,22,Reversal,Successful,0,Kotak Mahindra Bank,Bharatiya Mahila Bank,BANDHAN,Bandhan Bank UPI,PAYTM,Paytm UPI App,75914,75914,0,Karnataka,Jammu and Kashmir,Debit Card,Prepaid Debit Card,Night
52657,2021,2,22,Reversal,Successful,0,Paschim Banga Gramin Bank,Jana Small Finance Bank,ANDB,Bhim Andhra Bank One- UPI App,PNB,BHIM PNB(Punjab National Bank),36232,36232,0,Maharashtra,Kerala,Personal Loan,Secured Personal Loan,Night
52673,2019,10,22,Reversal,Successful,0,Andhra Bank,Saraswat Cooperative Bank,SIB,BHIM SIB UPI,COSMOS,COSMOS,23624,30711,-7087,Tamil Nadu,Andhra Pradesh,Debit Card,Standard Debit Card,Night
52691,2019,11,22,Reversal,Successful,0,DCB Bank (Development Credit Bank),Corporation Bank,CENTRALBANK,BHIM Cent UPI(Central Bank of India),ANDB,Bhim Andhra Bank One- UPI App,68766,68766,0,Haryana,Gujarat,Home Loan,Fixed-Rate Mortgage,Night
52714,2021,1,22,Reversal,Successful,0,Bank of Maharashtra,Vijaya Bank,EQUITAS,Equitas UPI,UCOBANK,BHIM UCO UPI,56864,56864,0,Delhi,Uttar Pradesh,Debit Card,Standard Debit Card,Night
52754,2019,11,22,Reversal,Successful,0,DCB Bank (Development Credit Bank),Corporation Bank,CENTRALBANK,BHIM Cent UPI(Central Bank of India),ANDB,Bhim Andhra Bank One- UPI App,68766,89395,-20629,Haryana,Gujarat,Home Loan,Fixed-Rate Mortgage,Night
52757,2021,1,22,Reversal,Successful,0,Bank of Maharashtra,Vijaya Bank,EQUITAS,Equitas UPI,UCOBANK,BHIM UCO UPI,56864,56864,0,Delhi,Uttar Pradesh,Debit Card,Standard Debit Card,Night
52795,2019,11,22,Reversal,Successful,0,DCB Bank (Development Credit Bank),Corporation Bank,CENTRALBANK,BHIM Cent UPI(Central Bank of India),ANDB,Bhim Andhra Bank One- UPI App,68766,89395,-20629,Haryana,Gujarat,Home Loan,Fixed-Rate Mortgage,Night
52798,2021,1,22,Reversal,Successful,0,Bank of Maharashtra,Vijaya Bank,EQUITAS,Equitas UPI,UCOBANK,BHIM UCO UPI,56864,56864,0,Delhi,Uttar Pradesh,Debit Card,Standard Debit Card,Night
52818,2021,4,22,Reversal,Successful,0,Punjab & Sind Bank,City Union Bank,IBL,PhonePe,UTKARSHBANK,UTKARSHBANK,32402,32402,0,Gujarat,Tamil Nadu,Overdraft,Business Overdraft,Night
52834,2023,5,22,Reversal,Successful,0,Karur Vysya Bank,RBL Bank,UBOI,BHIM Union Bank UPI App,PINGPAY,Samsung Pay,98124,102866,-4742,Telangana,Gujarat,Line of Credit,Personal Line of Credit,Night
52836,2023,5,22,Reversal,Successful,0,Karur Vysya Bank,RBL Bank,UBOI,BHIM Union Bank UPI App,PINGPAY,Samsung Pay,98124,98124,0,Telangana,Gujarat,Line of Credit,Personal Line of Credit,Night
52843,2022,6,22,Reversal,Successful,0,State Bank of India (SBI),Utkarsh Small Finance Bank,OKAXIS,Google Pay,IDFCFIRST,IDFC Bank BHIM UPI App,64206,64206,0,Rajasthan,Kerala,Auto Loan,Used Car Loan,Night
52868,2020,7,22,Reversal,Successful,0,Suryoday Small Finance Bank,Kotak Mahindra Bank,JSB,JetPay (Janata Sahakari Bank),UTKARSHBANK,UTKARSHBANK,82844,82844,0,West Bengal,Maharashtra,Personal Loan,Unsecured Personal Loan,Night
52873,2020,12,22,Reversal,Successful,0,ESAF Small Finance Bank,Kotak Mahindra Bank,RMHDFCBANK,RealMe,FREECHARGE,Freecharge,4830,4830,0,Rajasthan,Odisha,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52883,2020,12,22,Reversal,Successful,0,ESAF Small Finance Bank,Kotak Mahindra Bank,RMHDFCBANK,RealMe,FREECHARGE,Freecharge,4830,4830,0,Rajasthan,Odisha,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52894,2021,4,22,Reversal,Successful,0,Punjab & Sind Bank,City Union Bank,IBL,PhonePe,UTKARSHBANK,UTKARSHBANK,32402,32402,0,Gujarat,Tamil Nadu,Overdraft,Business Overdraft,Night
52913,2022,6,22,Reversal,Successful,0,State Bank of India (SBI),Utkarsh Small Finance Bank,OKAXIS,Google Pay,IDFCFIRST,IDFC Bank BHIM UPI App,64206,64206,0,Rajasthan,Kerala,Auto Loan,Used Car Loan,Night
52921,2020,7,22,Reversal,Successful,0,Suryoday Small Finance Bank,Kotak Mahindra Bank,JSB,JetPay (Janata Sahakari Bank),UTKARSHBANK,UTKARSHBANK,82844,82844,0,West Bengal,Maharashtra,Personal Loan,Unsecured Personal Loan,Night
52935,2020,12,22,Reversal,Successful,0,ESAF Small Finance Bank,Kotak Mahindra Bank,RMHDFCBANK,RealMe,FREECHARGE,Freecharge,4830,4830,0,Rajasthan,Odisha,Home Loan,Adjustable-Rate Mortgage (ARM),Night
52940,2023,5,22,Reversal,Successful,0,Karur Vysya Bank,RBL Bank,UBOI,BHIM Union Bank UPI App,PINGPAY,Samsung Pay,98124,102866,-4742,Telangana,Gujarat,Line of Credit,Personal Line of Credit,Night
52945,2021,4,22,Reversal,Successful,0,Punjab & Sind Bank,City Union Bank,IBL,PhonePe,UTKARSHBANK,UTKARSHBANK,32402,32402,0,Gujarat,Tamil Nadu,Overdraft,Business Overdraft,Night
52964,2022,6,22,Reversal,Successful,0,State Bank of India (SBI),Utkarsh Small Finance Bank,OKAXIS,Google Pay,IDFCFIRST,IDFC Bank BHIM UPI App,64206,64206,0,Rajasthan,Kerala,Auto Loan,Used Car Loan,Night
52971,2020,7,22,Reversal,Successful,0,Suryoday Small Finance Bank,Kotak Mahindra Bank,JSB,JetPay (Janata Sahakari Bank),UTKARSHBANK,UTKARSHBANK,82844,82844,0,West Bengal,Maharashtra,Personal Loan,Unsecured Personal Loan,Night
52997,2019,10,22,Reversal,Successful,0,Central Bank of India,NKGSB Co-operative Bank,EQUITAS,Equitas UPI,AXISBANK,BHIM Axis Pay UPI App,61524,61524,0,Jharkhand,Maharashtra,Auto Loan,Used Car Loan,Night
